,,,,nation,pos,age,born,90s,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types
ENG-Premier League,2324,Tottenham,Oliver Skipp,ENG,"MF,DF",22,2000,7.9,14,1.78,13,0,0,1,0,0,2,0.25,2,0,0,0,0,0
ENG-Premier League,2324,Tottenham,Pape Matar Sarr,SEN,MF,20,2002,23.0,52,2.26,43,0,0,3,2,4,7,0.3,6,0,0,1,0,0
ENG-Premier League,2324,Tottenham,Pedro Porro,ESP,DF,23,1999,34.3,107,3.12,66,28,4,5,4,0,12,0.35,9,3,0,0,0,0
ENG-Premier League,2324,Tottenham,Pierre Højbjerg,DEN,MF,27,1995,14.6,39,2.68,36,0,2,1,0,0,2,0.14,2,0,0,0,0,0
ENG-Premier League,2324,Tottenham,Radu Drăgușin,ROU,DF,21,2002,4.8,1,0.21,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,Tottenham,Richarlison,BRA,FW,26,1997,16.6,34,2.05,23,0,3,5,2,1,5,0.3,5,0,0,0,0,0
ENG-Premier League,2324,Tottenham,Rodrigo Bentancur,URU,MF,26,1997,11.2,31,2.78,26,0,1,2,0,2,4,0.36,3,0,0,0,0,1
ENG-Premier League,2324,Tottenham,Son Heung-min,KOR,FW,31,1992,32.6,129,3.96,108,0,11,6,3,1,17,0.52,13,0,3,0,1,0
ENG-Premier League,2324,Tottenham,Timo Werner,GER,FW,27,1996,9.0,34,3.78,25,0,4,4,1,0,7,0.78,7,0,0,0,0,0
ENG-Premier League,2324,Tottenham,Yves Bissouma,MLI,MF,26,1996,23.0,44,1.91,35,2,3,0,0,4,3,0.13,3,0,0,0,0,0
ENG-Premier League,2324,West Ham,Aaron Cresswell,ENG,"DF,FW",33,1989,4.8,12,2.48,7,3,0,0,2,0,1,0.21,1,0,0,0,0,0
ENG-Premier League,2324,West Ham,Alphonse Areola,FRA,GK,30,1993,30.0,2,0.07,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,West Ham,Angelo Ogbonna,ITA,DF,35,1988,7.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,West Ham,Ben Johnson,ENG,"DF,FW",23,2000,6.0,9,1.49,7,0,0,0,2,0,1,0.17,1,0,0,0,0,0
ENG-Premier League,2324,West Ham,Danny Ings,ENG,FW,31,1992,4.5,17,3.79,8,0,3,4,1,1,3,0.67,0,0,1,1,1,0
ENG-Premier League,2324,West Ham,Divin Mubama,ENG,FW,18,2004,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,West Ham,Edson Álvarez,MEX,MF,25,1997,26.4,32,1.21,24,0,2,3,0,3,2,0.08,2,0,0,0,0,0
ENG-Premier League,2324,West Ham,Emerson Palmieri,ITA,DF,28,1994,34.9,74,2.12,49,6,3,4,8,4,12,0.34,6,2,1,1,1,1
ENG-Premier League,2324,West Ham,George Earthy,ENG,FW,18,2004,0.4,2,5.29,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,West Ham,James Ward-Prowse,ENG,MF,28,1994,33.3,116,3.48,57,51,1,4,1,2,16,0.48,7,7,0,2,0,0
ENG-Premier League,2324,West Ham,Jarrod Bowen,ENG,FW,26,1996,33.5,81,2.42,55,7,6,5,6,2,12,0.36,9,1,0,1,0,1
ENG-Premier League,2324,West Ham,Kaelan Casey,ENG,DF,18,2004,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,West Ham,Kalvin Phillips,ENG,MF,27,1995,3.4,5,1.46,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,West Ham,Konstantinos Mavropanos,GRE,DF,25,1997,16.7,10,0.6,7,0,0,1,0,2,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,West Ham,Kurt Zouma,FRA,DF,28,1994,31.5,13,0.41,11,0,0,1,1,0,2,0.06,2,0,0,0,0,0
ENG-Premier League,2324,West Ham,Lucas Paquetá,BRA,"FW,MF",25,1997,29.1,95,3.26,77,1,7,2,6,2,16,0.55,13,1,2,0,0,0
ENG-Premier League,2324,West Ham,Maxwel Cornet,CIV,"MF,FW",26,1996,1.2,5,4.02,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,West Ham,Michail Antonio,JAM,FW,33,1990,18.8,33,1.75,18,1,5,3,4,2,5,0.27,4,0,1,0,0,0
ENG-Premier League,2324,West Ham,Mohammed Kudus,GHA,"FW,MF",22,2000,27.6,100,3.62,53,1,25,8,12,1,16,0.58,8,0,3,3,2,0
ENG-Premier League,2324,West Ham,Nayef Aguerd,MAR,DF,27,1996,20.6,14,0.68,12,1,0,1,0,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,West Ham,Pablo Fornals,ESP,"MF,FW",27,1996,4.7,16,3.37,13,0,0,0,1,2,1,0.21,0,0,0,0,0,1
ENG-Premier League,2324,West Ham,Saïd Benrahma,ALG,"FW,MF",27,1995,6.9,26,3.77,23,0,3,0,0,0,1,0.15,1,0,0,0,0,0
ENG-Premier League,2324,West Ham,Thilo Kehrer,GER,"DF,MF",26,1996,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,West Ham,Tomáš Souček,CZE,MF,28,1995,31.9,42,1.32,34,1,0,4,0,3,4,0.13,4,0,0,0,0,0
ENG-Premier League,2324,West Ham,Vladimír Coufal,CZE,DF,30,1992,34.8,77,2.21,50,18,3,2,3,1,12,0.34,12,0,0,0,0,0
ENG-Premier League,2324,West Ham,Łukasz Fabiański,POL,GK,38,1985,8.0,1,0.12,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,Wolves,Boubacar Traoré,MLI,MF,21,2001,9.1,13,1.43,12,0,1,0,0,0,2,0.22,2,0,0,0,0,0
ENG-Premier League,2324,Wolves,Craig Dawson,ENG,DF,33,1990,24.5,12,0.49,8,0,0,3,0,1,1,0.04,0,0,0,1,0,0
ENG-Premier League,2324,Wolves,Daniel Bentley,ENG,GK,30,1993,4.3,1,0.23,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,Wolves,Enso Gonzalez,PAR,"MF,DF",18,2005,0.0,1,90.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,Wolves,Fábio Silva,POR,FW,21,2002,2.9,9,3.08,6,0,1,1,1,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,Wolves,Hugo Bueno,ESP,"DF,MF",20,2002,8.2,17,2.07,14,0,1,1,1,0,2,0.24,2,0,0,0,0,0
ENG-Premier League,2324,Wolves,Hwang Hee-chan,KOR,"FW,MF",27,1996,23.5,48,2.04,29,0,8,6,4,1,9,0.38,4,0,3,1,1,0
ENG-Premier League,2324,Wolves,Jean-Ricner Bellegarde,FRA,"MF,FW",25,1998,10.6,30,2.81,20,2,6,1,1,0,2,0.19,1,0,1,0,0,0
ENG-Premier League,2324,Wolves,Jonny Castro,ESP,MF,29,1994,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,Wolves,José Sá,POR,GK,30,1993,33.7,3,0.09,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0
ENG-Premier League,2324,Wolves,João Gomes,BRA,MF,22,2001,29.4,65,2.21,48,4,2,4,2,5,4,0.14,3,0,0,1,0,0
ENG-Premier League,2324,Wolves,Leon Chiwome,ENG,FW,17,2006,1.9,1,0.52,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,Wolves,Mario Lemina,GAB,MF,29,1993,33.0,47,1.42,42,0,0,4,1,0,5,0.15,4,0,0,0,1,0
ENG-Premier League,2324,Wolves,Matheus Cunha,BRA,"FW,MF",24,1999,27.1,78,2.88,46,1,12,8,8,3,13,0.48,9,0,1,1,1,1
ENG-Premier League,2324,Wolves,Matheus Nunes,POR,MF,24,1998,2.0,7,3.52,5,2,0,0,0,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,Wolves,Matt Doherty,IRL,"DF,MF",31,1992,12.8,19,1.48,18,1,0,0,0,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,Wolves,Max Kilman,ENG,DF,26,1997,38.0,39,1.03,34,0,2,2,0,1,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,Wolves,Nathan Fraser,IRL,FW,18,2005,2.1,6,2.92,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,Wolves,Nélson Semedo,POR,"DF,MF",29,1993,34.3,60,1.75,46,0,3,2,6,3,3,0.09,2,0,0,0,0,1
ENG-Premier League,2324,Wolves,Pablo Sarabia,ESP,"MF,FW",31,1992,19.4,87,4.49,49,26,2,4,5,1,11,0.57,7,4,0,0,0,0
ENG-Premier League,2324,Wolves,Pedro Neto,POR,"FW,MF",23,2000,16.8,75,4.45,41,15,8,4,7,0,14,0.83,8,2,2,1,1,0
ENG-Premier League,2324,Wolves,Rayan Aït-Nouri,ALG,"DF,MF",22,2001,25.9,65,2.51,41,9,6,3,6,0,5,0.19,2,0,0,0,3,0
ENG-Premier League,2324,Wolves,Santiago Bueno,URU,DF,24,1998,9.1,5,0.55,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,Wolves,Sasa Kalajdzic,AUT,FW,26,1997,1.8,5,2.71,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,Wolves,Tawanda Chirewa,ZIM,"MF,FW",19,2003,1.6,3,1.86,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ENG-Premier League,2324,Wolves,Tommy Doyle,ENG,MF,21,2001,13.6,26,1.91,20,6,0,0,0,0,5,0.37,4,1,0,0,0,0
ENG-Premier League,2324,Wolves,Toti Gomes,POR,DF,24,1999,30.8,21,0.68,16,1,1,3,0,0,4,0.13,3,0,0,1,0,0
